,股票名称,股票代码,识别日期,最新日期,形态识别,左底id,左底价格,右底id,右底价格,中顶id,中顶价格,收盘价格,颈线价格,首次突破,突破幅度,当日涨幅,突破放量,当前成交量-手,平均成交量-手,最大盈利id,最大盈利价格,最大盈利比例%,最大亏损id,最大亏损价格,最大亏损比例%
296,华民股份,300345.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.2,2022-03-29 00:00:00,5.1,2022-03-21 00:00:00,5.54,,,,False,,,,,,,,,,
297,N辉科技,300423.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,9.99,2022-04-15 00:00:00,9.94,2022-03-24 00:00:00,12.89,,,,False,,,,,,,,,,
298,ST信通,600289.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-28 00:00:00,3.35,2022-03-15 00:00:00,3.4,2022-03-04 00:00:00,3.6,,,,False,,,,,,,,,,
299,国发股份,600538.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,4.96,2022-04-11 00:00:00,4.88,2022-03-21 00:00:00,5.38,,,,False,,,,,,,,,,
300,*ST利源,002501.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,1.67,2022-03-15 00:00:00,1.69,2022-03-07 00:00:00,1.89,,,,False,,,,,,,,,,
301,安德利,603031.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,38.85,2022-03-24 00:00:00,38.78,2022-03-17 00:00:00,41.11,,,,False,,,,,,,,,,
302,大元泵业,603757.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,14.16,2022-04-11 00:00:00,13.91,2022-03-23 00:00:00,15.1,,,,False,,,,,,,,,,
303,心脉医疗,688016.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-16 00:00:00,175.0,2022-04-15 00:00:00,174.65,2022-03-24 00:00:00,219.8,,,,False,,,,,,,,,,
304,宏川智慧,002930.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,18.06,2022-04-08 00:00:00,18.0,2022-03-23 00:00:00,19.52,,,,False,,,,,,,,,,
305,张裕A,000869.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,26.88,2022-04-11 00:00:00,26.76,2022-03-22 00:00:00,28.68,,,,False,,,,,,,,,,
306,海信家电,000921.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,10.92,2022-04-11 00:00:00,10.9,2022-03-22 00:00:00,11.55,12.57,11.55,,True,,,,,,,,,,
307,金龙鱼,300999.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,47.39,2022-04-13 00:00:00,46.62,2022-03-28 00:00:00,50.97,,,,False,,,,,,,,,,
308,同花顺,300033.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,92.54,2022-04-11 00:00:00,90.75,2022-03-16 00:00:00,98.63,,,,False,,,,,,,,,,
309,通达电气,603390.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,7.55,2022-04-15 00:00:00,7.5,2022-03-22 00:00:00,8.03,,,,False,,,,,,,,,,
310,元隆雅图,002878.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,18.02,2022-04-13 00:00:00,17.71,2022-03-22 00:00:00,20.61,,,,False,,,,,,,,,,
311,绿茵生态,002887.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,8.67,2022-04-15 00:00:00,8.6,2022-04-01 00:00:00,9.28,,,,False,,,,,,,,,,
312,贝斯美,300796.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,17.48,2022-03-15 00:00:00,17.7,2022-03-10 00:00:00,18.56,19.41,18.56,,True,,,,,,,,,,
313,浙江美大,002677.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,12.99,2022-03-29 00:00:00,12.96,2022-03-21 00:00:00,13.82,,,,False,,,,,,,,,,
314,南华生物,000504.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-02 00:00:00,15.79,2022-04-13 00:00:00,15.49,2022-03-22 00:00:00,22.16,,,,False,,,,,,,,,,
315,宸展光电,003019.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,22.5,2022-04-11 00:00:00,22.27,2022-04-06 00:00:00,23.81,,,,False,,,,,,,,,,
316,镇海股份,603637.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-08 00:00:00,8.51,2022-04-15 00:00:00,8.42,2022-03-21 00:00:00,10.52,,,,False,,,,,,,,,,
317,中超控股,002471.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,2.3,2022-04-15 00:00:00,2.26,2022-03-23 00:00:00,2.51,,,,False,,,,,,,,,,
318,国林科技,300786.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,26.16,2022-04-15 00:00:00,25.7,2022-03-31 00:00:00,34.01,,,,False,,,,,,,,,,
319,航天电子,600879.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.26,2022-04-11 00:00:00,6.21,2022-03-23 00:00:00,6.68,,,,False,,,,,,,,,,
320,上海三毛,600689.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,7.44,2022-04-08 00:00:00,7.4,2022-03-25 00:00:00,9.43,,,,False,,,,,,,,,,
321,浙江富润,600070.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.03,2022-04-15 00:00:00,5.92,2022-03-21 00:00:00,6.99,,,,False,,,,,,,,,,
322,凤凰股份,600716.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,4.52,2022-03-15 00:00:00,4.57,2022-03-11 00:00:00,4.87,5.27,4.87,,True,,,,,,,,,,
323,东易日盛,002713.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-08 00:00:00,6.27,2022-03-15 00:00:00,6.35,2022-03-14 00:00:00,6.84,,,,False,,,,,,,,,,
324,奥普家居,603551.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,8.91,2022-04-15 00:00:00,8.88,2022-03-22 00:00:00,9.58,,,,False,,,,,,,,,,
325,恒泰艾普,300157.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,4.16,2022-04-15 00:00:00,4.09,2022-03-03 00:00:00,6.82,,,,False,,,,,,,,,,
326,开开实业,600272.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,9.7,2022-04-15 00:00:00,9.73,2022-03-07 00:00:00,13.94,,,,False,,,,,,,,,,
327,中化国际,600500.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.8,2022-04-11 00:00:00,6.75,2022-03-18 00:00:00,7.2,,,,False,,,,,,,,,,
328,北特科技,603009.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.85,2022-04-11 00:00:00,5.83,2022-04-06 00:00:00,6.4,,,,False,,,,,,,,,,
329,红相股份,300427.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,13.07,2022-03-15 00:00:00,13.12,2022-03-02 00:00:00,14.48,,,,False,,,,,,,,,,
330,天臣医疗,688013.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,21.87,2022-04-15 00:00:00,21.59,2022-03-21 00:00:00,23.58,,,,False,,,,,,,,,,
331,中国西电,601179.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,4.26,2022-04-15 00:00:00,4.23,2022-03-31 00:00:00,4.56,,,,False,,,,,,,,,,
332,*ST基础,600515.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-16 00:00:00,3.45,2022-03-28 00:00:00,3.42,2022-03-18 00:00:00,3.58,3.76,3.58,,True,,,,,,,,,,
333,双飞股份,300817.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,17.63,2022-04-15 00:00:00,17.31,2022-03-23 00:00:00,18.78,,,,False,,,,,,,,,,
334,*ST永林,000663.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.77,2022-04-15 00:00:00,6.72,2022-04-06 00:00:00,7.3,,,,False,,,,,,,,,,
335,宁波华翔,002048.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,15.05,2022-04-12 00:00:00,15.02,2022-03-30 00:00:00,16.33,,,,False,,,,,,,,,,
336,佐力药业,300181.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,8.8,2022-04-15 00:00:00,8.89,2022-03-24 00:00:00,11.56,,,,False,,,,,,,,,,
337,捷荣技术,002855.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,8.47,2022-04-15 00:00:00,8.31,2022-03-17 00:00:00,10.67,,,,False,,,,,,,,,,
338,吉峰科技,300022.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.0,2022-04-15 00:00:00,4.94,2022-04-01 00:00:00,5.87,,,,False,,,,,,,,,,
339,美盛文化,002699.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,4.81,2022-03-15 00:00:00,4.89,2022-03-08 00:00:00,5.95,,,,False,,,,,,,,,,
340,宁德时代,300750.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-07 00:00:00,454.89,2022-04-15 00:00:00,450.86,2022-03-17 00:00:00,524.5,,,,False,,,,,,,,,,
341,迎丰股份,605055.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.71,2022-04-15 00:00:00,6.66,2022-03-22 00:00:00,7.29,,,,False,,,,,,,,,,
342,华菱精工,603356.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,11.68,2022-04-15 00:00:00,11.52,2022-03-21 00:00:00,13.56,,,,False,,,,,,,,,,
343,中大力德,002896.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,18.19,2022-04-11 00:00:00,17.88,2022-03-23 00:00:00,19.55,,,,False,,,,,,,,,,
344,华锦股份,000059.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.26,2022-03-29 00:00:00,6.25,2022-03-17 00:00:00,6.58,,,,False,,,,,,,,,,
345,青岛中程,300208.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,10.39,2022-04-11 00:00:00,10.55,2022-03-08 00:00:00,18.42,,,,False,,,,,,,,,,
346,金运激光,300220.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,13.45,2022-04-15 00:00:00,13.4,2022-04-07 00:00:00,17.28,,,,False,,,,,,,,,,
347,雄帝科技,300546.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-08 00:00:00,27.21,2022-03-10 00:00:00,27.33,2022-03-10 00:00:00,27.33,31.02,27.33,,True,,,,,,,,,,
348,华光环能,600475.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,9.7,2022-03-25 00:00:00,9.63,2022-03-18 00:00:00,9.8,10.28,9.8,,True,,,,,,,,,,
349,新朋股份,002328.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,4.79,2022-04-11 00:00:00,4.73,2022-03-22 00:00:00,5.14,,,,False,,,,,,,,,,
350,养元饮品,603156.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,22.82,2022-03-28 00:00:00,22.51,2022-03-18 00:00:00,23.65,,,,False,,,,,,,,,,
351,上海新阳,300236.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,33.33,2022-04-15 00:00:00,32.76,2022-03-23 00:00:00,37.98,,,,False,,,,,,,,,,
352,皇马科技,603181.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,13.7,2022-04-13 00:00:00,13.56,2022-04-01 00:00:00,14.92,,,,False,,,,,,,,,,
353,值得买,300785.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,48.3,2022-04-15 00:00:00,48.18,2022-03-31 00:00:00,54.8,,,,False,,,,,,,,,,
354,ST冠福,002102.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,3.38,2022-03-10 00:00:00,3.38,2022-03-03 00:00:00,3.58,,,,False,,,,,,,,,,
355,浙江自然,605080.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,53.14,2022-04-11 00:00:00,52.2,2022-03-22 00:00:00,60.16,,,,False,,,,,,,,,,
356,乾景园林,603778.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-15 00:00:00,4.09,2022-03-29 00:00:00,4.17,2022-03-14 00:00:00,5.04,,,,False,,,,,,,,,,
357,金田铜业,601609.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,7.69,2022-04-11 00:00:00,7.66,2022-03-21 00:00:00,7.98,,,,False,,,,,,,,,,
358,昆仑万维,300418.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,15.5,2022-04-15 00:00:00,15.2,2022-04-01 00:00:00,17.52,,,,False,,,,,,,,,,
359,威龙股份,603779.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.15,2022-04-11 00:00:00,6.1,2022-03-22 00:00:00,6.63,6.94,6.63,,True,,,,,,,,,,
360,中信重工,601608.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,3.5,2022-04-15 00:00:00,3.46,2022-03-18 00:00:00,3.74,,,,False,,,,,,,,,,
361,潍柴动力,000338.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,12.64,2022-04-13 00:00:00,12.59,2022-03-23 00:00:00,14.16,,,,False,,,,,,,,,,
362,康辰药业,603590.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,27.37,2022-04-15 00:00:00,26.9,2022-03-25 00:00:00,30.19,,,,False,,,,,,,,,,
363,翔鹭钨业,002842.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,8.94,2022-04-15 00:00:00,8.83,2022-03-18 00:00:00,9.46,,,,False,,,,,,,,,,
364,广博股份,002103.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,4.61,2022-04-15 00:00:00,4.58,2022-03-16 00:00:00,5.92,,,,False,,,,,,,,,,
365,咸亨国际,605056.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,13.87,2022-04-15 00:00:00,13.85,2022-03-23 00:00:00,16.17,,,,False,,,,,,,,,,
366,宇瞳光学,300790.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,27.63,2022-04-15 00:00:00,27.39,2022-03-31 00:00:00,29.71,,,,False,,,,,,,,,,
367,*ST天成,600112.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,3.0,2022-04-15 00:00:00,2.99,2022-03-25 00:00:00,3.48,,,,False,,,,,,,,,,
368,齐心集团,002301.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,6.53,2022-03-10 00:00:00,6.55,2022-03-10 00:00:00,6.55,,,,False,,,,,,,,,,
369,ST九有,600462.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,2.1,2022-04-15 00:00:00,2.06,2022-04-01 00:00:00,2.3,,,,False,,,,,,,,,,
370,圣诺生物,688117.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,32.17,2022-04-13 00:00:00,32.11,2022-03-30 00:00:00,47.1,,,,False,,,,,,,,,,
371,ST大洲,000571.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-17 00:00:00,2.01,2022-03-25 00:00:00,1.98,2022-03-18 00:00:00,2.08,,,,False,,,,,,,,,,
372,迪安诊断,300244.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,27.01,2022-04-13 00:00:00,26.66,2022-03-11 00:00:00,30.56,,,,False,,,,,,,,,,
373,深深房A,000029.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,7.42,2022-03-15 00:00:00,7.5,2022-03-11 00:00:00,7.98,9.4,7.98,,True,,,,,,,,,,
374,蓝焰控股,000968.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,7.33,2022-04-11 00:00:00,7.25,2022-04-06 00:00:00,8.02,9.35,8.02,,True,,,,,,,,,,
375,中水渔业,000798.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,6.78,2022-03-10 00:00:00,6.85,2022-03-02 00:00:00,7.48,8.22,7.48,,True,,,,,,,,,,
376,纳尔股份,002825.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,15.28,2022-04-15 00:00:00,15.03,2022-03-21 00:00:00,19.61,,,,False,,,,,,,,,,
377,*ST东海A,000613.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,3.58,2022-04-15 00:00:00,3.53,2022-04-12 00:00:00,3.96,,,,False,,,,,,,,,,
378,苑东生物,688513.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,47.58,2022-04-15 00:00:00,48.52,2022-03-21 00:00:00,55.12,,,,False,,,,,,,,,,
379,西上海,605151.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,15.87,2022-04-08 00:00:00,15.75,2022-03-23 00:00:00,16.73,,,,False,,,,,,,,,,
380,传化智联,002010.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.3,2022-03-29 00:00:00,6.26,2022-03-18 00:00:00,6.61,,,,False,,,,,,,,,,
381,一鸣食品,605179.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,11.74,2022-04-11 00:00:00,11.54,2022-03-21 00:00:00,12.39,,,,False,,,,,,,,,,
382,双鹭药业,002038.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,9.41,2022-03-15 00:00:00,9.46,2022-03-11 00:00:00,10.07,,,,False,,,,,,,,,,
383,运盛医疗,600767.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.28,2022-04-15 00:00:00,6.16,2022-03-21 00:00:00,7.17,,,,False,,,,,,,,,,
384,宇新股份,002986.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-16 00:00:00,30.8,2022-03-28 00:00:00,30.64,2022-03-18 00:00:00,32.01,34.21,32.01,,True,,,,,,,,,,
385,通达股份,002560.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.16,2022-04-15 00:00:00,5.14,2022-03-23 00:00:00,5.86,,,,False,,,,,,,,,,
386,大地熊,688077.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,67.57,2022-04-15 00:00:00,67.05,2022-03-16 00:00:00,102.28,,,,False,,,,,,,,,,
387,中再资环,600217.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.03,2022-04-15 00:00:00,5.02,2022-03-22 00:00:00,5.34,,,,False,,,,,,,,,,
388,迈拓股份,301006.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,20.24,2022-04-15 00:00:00,19.94,2022-03-31 00:00:00,22.99,,,,False,,,,,,,,,,
389,圣达生物,603079.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,13.64,2022-04-13 00:00:00,13.56,2022-03-31 00:00:00,14.68,,,,False,,,,,,,,,,
390,大为股份,002213.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,11.61,2022-04-15 00:00:00,11.52,2022-03-23 00:00:00,13.3,,,,False,,,,,,,,,,
391,奥美医疗,002950.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,11.8,2022-04-15 00:00:00,11.81,2022-03-14 00:00:00,13.4,,,,False,,,,,,,,,,
392,郴电国际,600969.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,7.03,2022-03-15 00:00:00,7.05,2022-03-03 00:00:00,7.8,8.32,7.8,,True,,,,,,,,,,
393,铁岭新城,000809.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,2.99,2022-03-10 00:00:00,3.0,2022-03-10 00:00:00,3.0,3.32,3.0,,True,,,,,,,,,,
394,斯达半导,603290.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-21 00:00:00,309.5,2022-04-13 00:00:00,310.69,2022-03-21 00:00:00,415.0,,,,False,,,,,,,,,,
