,股票名称,股票代码,识别日期,最新日期,形态识别,左底id,左底价格,右底id,右底价格,中顶id,中顶价格,收盘价格,颈线价格,首次突破,突破幅度,当日涨幅,突破放量,当前成交量-手,平均成交量-手,最大盈利id,最大盈利价格,最大盈利比例%,最大亏损id,最大亏损价格,最大亏损比例%
395,富森美,002818.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,11.35,2022-03-24 00:00:00,11.32,2022-03-22 00:00:00,11.53,11.98,11.53,,True,,,,,,,,,,
396,上海机电,600835.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,12.6,2022-04-11 00:00:00,12.42,2022-03-21 00:00:00,13.81,,,,False,,,,,,,,,,
397,中国中期,000996.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.54,2022-04-11 00:00:00,6.52,2022-04-06 00:00:00,7.04,,,,False,,,,,,,,,,
398,兆驰股份,002429.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,3.53,2022-04-15 00:00:00,3.51,2022-03-18 00:00:00,3.86,,,,False,,,,,,,,,,
399,中远海科,002401.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,8.75,2022-03-29 00:00:00,8.72,2022-03-18 00:00:00,9.09,,,,False,,,,,,,,,,
400,通威股份,600438.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-18 00:00:00,39.06,2022-04-11 00:00:00,39.1,2022-03-16 00:00:00,45.6,,,,False,,,,,,,,,,
401,爱仕达,002403.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,6.69,2022-04-11 00:00:00,6.79,2022-03-25 00:00:00,7.39,,,,False,,,,,,,,,,
402,永安药业,002365.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,9.09,2022-03-15 00:00:00,9.13,2022-03-03 00:00:00,9.71,10.5,9.71,,True,,,,,,,,,,
403,朗博科技,603655.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,17.15,2022-03-29 00:00:00,17.1,2022-03-21 00:00:00,18.39,,,,False,,,,,,,,,,
404,爱司凯,300521.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,13.16,2022-04-11 00:00:00,13.28,2022-02-24 00:00:00,19.84,,,,False,,,,,,,,,,
405,海通证券,600837.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,10.03,2022-04-13 00:00:00,9.98,2022-03-18 00:00:00,10.54,,,,False,,,,,,,,,,
406,泉阳泉,600189.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.2,2022-04-11 00:00:00,6.16,2022-03-21 00:00:00,6.69,,,,False,,,,,,,,,,
407,嘉应制药,002198.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.85,2022-04-15 00:00:00,5.75,2022-03-31 00:00:00,6.65,,,,False,,,,,,,,,,
408,*ST万方,000638.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,5.3,2022-03-15 00:00:00,5.37,2022-03-07 00:00:00,5.92,,,,False,,,,,,,,,,
409,和辉光电-U,688538.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,2.93,2022-04-15 00:00:00,2.95,2022-03-11 00:00:00,3.14,,,,False,,,,,,,,,,
410,聆达股份,300125.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,13.13,2022-04-08 00:00:00,13.12,2022-03-10 00:00:00,16.13,,,,False,,,,,,,,,,
411,返利科技,600228.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.56,2022-04-13 00:00:00,6.53,2022-04-07 00:00:00,6.97,,,,False,,,,,,,,,,
412,江苏吴中,600200.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,6.72,2022-04-11 00:00:00,6.59,2022-03-24 00:00:00,7.4,,,,False,,,,,,,,,,
413,野马电池,605378.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,21.5,2022-04-15 00:00:00,21.48,2022-03-24 00:00:00,27.49,,,,False,,,,,,,,,,
414,龙蟠科技,603906.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,25.55,2022-04-08 00:00:00,25.22,2022-03-23 00:00:00,27.73,,,,False,,,,,,,,,,
415,天成自控,603085.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.2,2022-04-11 00:00:00,6.13,2022-04-06 00:00:00,6.63,,,,False,,,,,,,,,,
416,家家悦,603708.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-08 00:00:00,12.5,2022-03-29 00:00:00,12.53,2022-03-14 00:00:00,13.52,,,,False,,,,,,,,,,
417,快意电梯,002774.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-08 00:00:00,8.98,2022-04-08 00:00:00,8.95,2022-03-21 00:00:00,11.25,,,,False,,,,,,,,,,
418,东晶电子,002199.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,7.01,2022-04-11 00:00:00,6.94,2022-03-23 00:00:00,7.52,,,,False,,,,,,,,,,
419,大全能源,688303.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-21 00:00:00,49.45,2022-04-13 00:00:00,49.0,2022-03-11 00:00:00,63.28,,,,False,,,,,,,,,,
420,兴蓉环境,000598.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,4.96,2022-03-29 00:00:00,4.91,2022-03-18 00:00:00,5.1,,,,False,,,,,,,,,,
421,晶华新材,603683.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,9.34,2022-04-15 00:00:00,9.17,2022-04-06 00:00:00,10.17,,,,False,,,,,,,,,,
422,爱施德,002416.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,8.45,2022-04-15 00:00:00,8.42,2022-04-06 00:00:00,9.2,,,,False,,,,,,,,,,
423,菱电电控,688667.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-14 00:00:00,100.99,2022-04-13 00:00:00,100.52,2022-03-31 00:00:00,131.5,,,,False,,,,,,,,,,
424,同德化工,002360.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,7.0,2022-04-15 00:00:00,6.98,2022-04-11 00:00:00,7.61,,,,False,,,,,,,,,,
425,大胜达,603687.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,8.7,2022-04-11 00:00:00,8.65,2022-04-06 00:00:00,9.22,,,,False,,,,,,,,,,
426,ST方科,600601.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,2.29,2022-04-15 00:00:00,2.25,2022-03-22 00:00:00,2.6,,,,False,,,,,,,,,,
427,设研院,300732.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,13.88,2022-04-15 00:00:00,13.77,2022-04-11 00:00:00,17.0,,,,False,,,,,,,,,,
428,西藏旅游,600749.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-28 00:00:00,11.67,2022-03-15 00:00:00,11.88,2022-03-11 00:00:00,13.55,,,,False,,,,,,,,,,
429,奥园美谷,000615.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,7.05,2022-03-15 00:00:00,7.15,2022-03-11 00:00:00,7.88,8.8,7.88,,True,,,,,,,,,,
430,淮北矿业,600985.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,12.34,2022-03-15 00:00:00,12.45,2022-03-10 00:00:00,14.42,16.11,14.42,,True,,,,,,,,,,
431,吉药控股,300108.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,3.08,2022-03-15 00:00:00,3.1,2022-02-24 00:00:00,3.53,,,,False,,,,,,,,,,
432,海利生物,603718.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-10 00:00:00,12.54,2022-04-13 00:00:00,12.5,2022-03-15 00:00:00,13.88,,,,False,,,,,,,,,,
433,西藏药业,600211.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,37.67,2022-04-15 00:00:00,37.14,2022-03-31 00:00:00,44.09,,,,False,,,,,,,,,,
434,益盛药业,002566.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,7.79,2022-03-15 00:00:00,7.84,2022-03-03 00:00:00,8.48,8.92,8.48,,True,,,,,,,,,,
435,招商轮船,601872.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,3.82,2022-03-24 00:00:00,3.81,2022-03-16 00:00:00,3.93,5.34,3.93,,True,,,,,,,,,,
436,盛通股份,002599.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.15,2022-04-15 00:00:00,5.11,2022-04-06 00:00:00,6.07,,,,False,,,,,,,,,,
437,肇民科技,301000.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,51.03,2022-04-15 00:00:00,50.9,2022-04-07 00:00:00,57.25,,,,False,,,,,,,,,,
438,中银证券,601696.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,10.73,2022-03-10 00:00:00,10.77,2022-03-10 00:00:00,10.77,14.08,10.77,,True,,,,,,,,,,
439,神思电子,300479.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-10 00:00:00,20.88,2022-04-15 00:00:00,20.8,2022-03-17 00:00:00,28.34,,,,False,,,,,,,,,,
440,康斯特,300445.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,11.57,2022-04-15 00:00:00,11.4,2022-03-22 00:00:00,12.57,,,,False,,,,,,,,,,
441,华图山鼎,300492.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,35.5,2022-04-15 00:00:00,35.1,2022-03-23 00:00:00,39.06,,,,False,,,,,,,,,,
442,东杰智能,300486.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,8.88,2022-04-11 00:00:00,8.8,2022-03-11 00:00:00,9.85,,,,False,,,,,,,,,,
443,蓝黛科技,002765.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.53,2022-04-15 00:00:00,6.51,2022-03-28 00:00:00,7.82,,,,False,,,,,,,,,,
444,真视通,002771.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,10.1,2022-04-15 00:00:00,10.13,2022-03-02 00:00:00,15.25,,,,False,,,,,,,,,,
445,东风汽车,600006.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.17,2022-04-11 00:00:00,5.07,2022-03-23 00:00:00,5.57,,,,False,,,,,,,,,,
446,天际股份,002759.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,24.12,2022-04-11 00:00:00,24.05,2022-03-21 00:00:00,31.49,,,,False,,,,,,,,,,
447,美瑞新材,300848.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,27.51,2022-03-28 00:00:00,27.2,2022-03-21 00:00:00,28.55,30.33,28.55,,True,,,,,,,,,,
448,中航沈飞,600760.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-08 00:00:00,51.05,2022-04-13 00:00:00,50.47,2022-03-25 00:00:00,59.8,,,,False,,,,,,,,,,
449,朝阳科技,002981.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,20.98,2022-04-11 00:00:00,20.78,2022-04-06 00:00:00,22.55,,,,False,,,,,,,,,,
450,中装建设,002822.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-04 00:00:00,6.0,2022-04-15 00:00:00,5.97,2022-03-21 00:00:00,7.19,,,,False,,,,,,,,,,
451,梅轮电梯,603321.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-08 00:00:00,7.19,2022-04-07 00:00:00,7.12,2022-03-21 00:00:00,8.67,,,,False,,,,,,,,,,
452,姚记科技,002605.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,17.55,2022-04-15 00:00:00,17.34,2022-04-06 00:00:00,21.09,,,,False,,,,,,,,,,
453,海南发展,002163.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,9.51,2022-03-29 00:00:00,9.45,2022-03-18 00:00:00,10.43,10.91,10.43,,True,,,,,,,,,,
454,维力医疗,603309.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,13.16,2022-04-15 00:00:00,13.16,2022-03-21 00:00:00,14.8,,,,False,,,,,,,,,,
455,福田汽车,600166.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,2.47,2022-04-11 00:00:00,2.46,2022-04-06 00:00:00,2.69,,,,False,,,,,,,,,,
456,起帆电缆,605222.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,19.39,2022-04-11 00:00:00,19.19,2022-03-23 00:00:00,21.13,,,,False,,,,,,,,,,
457,新亚制程,002388.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.03,2022-04-11 00:00:00,4.94,2022-03-22 00:00:00,5.35,,,,False,,,,,,,,,,
458,中船应急,300527.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,8.06,2022-04-11 00:00:00,8.04,2022-03-21 00:00:00,8.53,9.05,8.53,True,True,5.3551,True,35305933,14903975.538461538,,,,,,
459,常山药业,300255.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,6.9,2022-04-13 00:00:00,6.81,2022-03-24 00:00:00,7.88,,,,False,,,,,,,,,,
460,ST联建,300269.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-08 00:00:00,3.34,2022-04-15 00:00:00,3.32,2022-04-06 00:00:00,3.84,,,,False,,,,,,,,,,
461,深大通,000038.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-03 00:00:00,8.57,2022-03-18 00:00:00,8.63,2022-03-09 00:00:00,8.95,,,,False,,,,,,,,,,
462,长鸿高科,605008.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,10.79,2022-04-15 00:00:00,10.72,2022-03-23 00:00:00,11.67,,,,False,,,,,,,,,,
463,星辉娱乐,300043.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,2.96,2022-04-15 00:00:00,2.95,2022-04-06 00:00:00,3.4,,,,False,,,,,,,,,,
464,安达维尔,300719.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,10.51,2022-04-13 00:00:00,10.33,2022-03-22 00:00:00,13.32,,,,False,,,,,,,,,,
465,广电网络,600831.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,6.06,2022-03-15 00:00:00,6.09,2022-02-23 00:00:00,7.28,,,,False,,,,,,,,,,
466,常山北明,000158.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,6.13,2022-04-13 00:00:00,6.1,2022-03-28 00:00:00,6.84,,,,False,,,,,,,,,,
467,帝欧家居,002798.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,10.38,2022-03-29 00:00:00,10.37,2022-03-22 00:00:00,11.2,,,,False,,,,,,,,,,
468,鲁抗医药,600789.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,6.3,2022-03-15 00:00:00,6.4,2022-03-11 00:00:00,6.81,,,,False,,,,,,,,,,
469,三鑫医疗,300453.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,10.15,2022-04-15 00:00:00,10.06,2022-03-21 00:00:00,11.3,,,,False,,,,,,,,,,
470,吉艾科技,300309.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,2.31,2022-04-15 00:00:00,2.3,2022-03-16 00:00:00,2.69,,,,False,,,,,,,,,,
471,永创智能,603901.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,12.12,2022-04-13 00:00:00,12.04,2022-03-18 00:00:00,13.6,,,,False,,,,,,,,,,
472,赛升药业,300485.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,13.24,2022-04-13 00:00:00,13.01,2022-03-18 00:00:00,17.18,,,,False,,,,,,,,,,
473,巨人网络,002558.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,8.81,2022-03-10 00:00:00,8.85,2022-03-10 00:00:00,8.85,9.16,8.85,,True,,,,,,,,,,
474,智飞生物,300122.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-08 00:00:00,116.52,2022-04-15 00:00:00,115.98,2022-03-21 00:00:00,141.39,,,,False,,,,,,,,,,
475,宏和科技,603256.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,7.3,2022-04-13 00:00:00,7.24,2022-04-06 00:00:00,8.0,,,,False,,,,,,,,,,
476,锦泓集团,603518.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,8.92,2022-04-15 00:00:00,8.84,2022-04-06 00:00:00,10.08,,,,False,,,,,,,,,,
477,新潮能源,600777.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,1.85,2022-04-11 00:00:00,1.82,2022-03-22 00:00:00,2.07,,,,False,,,,,,,,,,
478,重药控股,000950.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,4.91,2022-03-15 00:00:00,4.99,2022-03-07 00:00:00,6.15,,,,False,,,,,,,,,,
479,凯莱英,002821.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-18 00:00:00,307.19,2022-04-13 00:00:00,302.58,2022-03-30 00:00:00,374.59,,,,False,,,,,,,,,,
480,朗科科技,300042.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,12.7,2022-03-15 00:00:00,12.93,2022-03-11 00:00:00,13.47,14.27,13.47,,True,,,,,,,,,,
481,常铝股份,002160.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,4.24,2022-04-11 00:00:00,4.21,2022-03-22 00:00:00,4.65,,,,False,,,,,,,,,,
482,盟升电子,688311.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,54.21,2022-03-15 00:00:00,54.8,2022-03-11 00:00:00,60.0,64.51,60.0,,True,,,,,,,,,,
483,游族网络,002174.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,10.49,2022-04-11 00:00:00,10.35,2022-04-06 00:00:00,11.46,,,,False,,,,,,,,,,
484,新日恒力,600165.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-23 00:00:00,8.78,2022-04-15 00:00:00,8.63,2022-04-06 00:00:00,9.39,,,,False,,,,,,,,,,
485,中集集团,000039.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,13.32,2022-04-11 00:00:00,13.13,2022-03-18 00:00:00,14.25,,,,False,,,,,,,,,,
486,恒信东方,300081.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-24 00:00:00,10.45,2022-04-15 00:00:00,10.39,2022-04-06 00:00:00,15.48,,,,False,,,,,,,,,,
487,国芳集团,601086.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,3.75,2022-03-15 00:00:00,3.75,2022-03-14 00:00:00,4.02,4.57,4.02,,True,,,,,,,,,,
488,海澜之家,600398.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.2,2022-04-11 00:00:00,5.18,2022-03-22 00:00:00,5.51,,,,False,,,,,,,,,,
489,晨丰科技,603685.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,10.68,2022-04-15 00:00:00,10.58,2022-04-06 00:00:00,11.36,,,,False,,,,,,,,,,
490,仟源医药,300254.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-02-17 00:00:00,8.3,2022-04-13 00:00:00,8.42,2022-03-07 00:00:00,12.48,,,,False,,,,,,,,,,
491,飞力达,300240.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,7.13,2022-04-08 00:00:00,7.01,2022-03-21 00:00:00,7.46,8.52,7.46,,True,,,,,,,,,,
492,汉王科技,002362.SZ,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,14.17,2022-04-15 00:00:00,13.9,2022-03-17 00:00:00,16.01,,,,False,,,,,,,,,,
493,三元股份,600429.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-15 00:00:00,5.22,2022-04-11 00:00:00,5.13,2022-03-21 00:00:00,5.47,,,,False,,,,,,,,,,
494,润达医疗,603108.SH,2022-05-08 00:00:00,2022-04-15 00:00:00,True,2022-03-09 00:00:00,10.52,2022-04-15 00:00:00,10.71,2022-03-25 00:00:00,13.06,,,,False,,,,,,,,,,
